OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
And over that his cote-armour,And over that his cote-armour°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 866,,9,9,And over that his cotearmour,And over that his cotearmour,S uS u S uSuS,S uS u S uSuS,and@conj over@prep that@pron his@pron1%gen cote-armure@n,and@conj over@prep that@pron his@pron1%gen cote-armure@n,
As whit as is a lilye flour,As whit as is a lily flour,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 867,,0,0,As whit as is a lilye flour,As whit as is a lily flour,"      ","      ",as@conj whit@adj as@conj ben@v%pr_3 a@indef_art lilie@n#adj flour@n1,as@conj whit@adj as@conj ben@v%pr_3 a@indef_art lilie@n#adj flour@n1,
In which he wol debate.,    In which he wol debate.°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 868,,0,0,In which he wol debate,In which he wol debate,"    ","    ",in@prep which@pron he@pron1%nom willen@v%pr_3 debaten@v1%inf,in@prep which@pron he@pron1%nom willen@v%pr_3 debaten@v1%inf,
His sheeld was al of gold so reed,His sheeld was al of gold so reed,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 869,,0,0,His sheeld was al of gold so reed,His sheeld was al of gold so reed,"       ","       ",his@pron1%gen sheld@n ben@v%pt_3 al@adv of@prep gold@n so@adv red@adj,his@pron1%gen sheld@n ben@v%pt_3 al@adv of@prep gold@n so@adv red@adj,
And therinne was a bores heed,"And therin° was a bores heed,°",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 870,,9,0,And therinne was a bores heed,And therin was a bores heed,S uSu S u Su S,"     ",and@conj ther-inne@adv ben@v%pt_3 a@indef_art bor@n%gen hed@n1,and@conj ther-inne@adv ben@v%pt_3 a@indef_art bor@n%gen hed@n1,
A charbocle bisyde;,    A charbocle° biside;°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 871,,0,0,A charbocle bisyde,A charbocle biside,"  ","  ",a@indef_art carbuncle@n bisides@prep,a@indef_art carbuncle@n bisides@prep,
And there he swoor on ale and breed,"And there he swoor, on ale and breed",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 872,,0,0,And there he swoor on ale and breed,And there he swoor on ale and breed,"       ","       ",and@conj ther@adv he@pron1%nom sweren@v%pt_3 on@prep ale@n and@conj bred@n1,and@conj ther@adv he@pron1%nom sweren@v%pt_3 on@prep ale@n and@conj bred@n1,
How that the geaunt shal be deed,How that the geaunt shal be deed,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 873,,0,0,How that the geaunt shal be deed,How that the geaunt shal be deed,"      ","      ",hou@adv&conj that@part the@def_art geaunt@n shulen@v1%pr_3 ben@v%inf ded@adj,hou@adv&conj that@part the@def_art geaunt@n shulen@v1%pr_3 ben@v%inf ded@adj,
Bityde what bityde!,    Bitide what bitide!°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 874,,0,0,Bityde what bityde,Bitide what bitide,"  ","  ",bitiden@v%pr_3 what@pron bitiden@v%pr_3,bitiden@v%pr_3 what@pron bitiden@v%pr_3,
His jambeux were of quyrboilly,"His jambeux° were of quirboilly,°",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 875,,0,0,His jambeux were of quyrboilly,His jambeux were of quirboilly,"    ","    ",his@pron1%gen jaumbeus@n ben@v%pt_pl of@prep quir-boili@n,his@pron1%gen jaumbeus@n ben@v%pt_pl of@prep quir-boili@n,
His swerdes shethe of yvory,His swerdes shethe of ivory,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 876,,0,0,His swerdes shethe of yvory,His swerdes shethe of ivory,"    ","    ",his@pron1%gen sword@n%gen shethe@n1 of@prep ivorie@n,his@pron1%gen sword@n%gen shethe@n1 of@prep ivorie@n,
His helm of latoun bright;,    His helm of laton° bright;,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 877,,0,0,His helm of latoun bright,His helm of laton bright,"    ","    ",his@pron1%gen helm@n of@prep latoun@n bright@adj,his@pron1%gen helm@n of@prep latoun@n bright@adj,
His sadel was of rewel boon,"His sadel was of rewel-boon,°",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 878,DIFF,0,0,His sadel was of rewel boon,His sadel was of rewelboon,"     ","    ",his@pron1%gen sadel@n ben@v%pt_3 of@prep rouel@n1#adj bon@n1,his@pron1%gen sadel@n ben@v%pt_3 of@prep rouel-boon@n,green
His brydel as the sonne shoon,His bridel as the sonne shoon,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 879,,0,0,His brydel as the sonne shoon,His bridel as the sonne shoon,"     ","     ",his@pron1%gen bridel@n as@conj the@def_art sonne@n shinen@v%pt_3,his@pron1%gen bridel@n as@conj the@def_art sonne@n shinen@v%pt_3,
Or as the moone light.,    Or as the moone light.,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 880,,0,0,Or as the moone light,Or as the moone light,"    ","    ",or@conj as@conj the@def_art mone@n1#adj light@n,or@conj as@conj the@def_art mone@n1#adj light@n,
His spere was of fyn ciprees,"His spere was of fin ciprees,°",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 881,,0,0,His spere was of fyn ciprees,His spere was of fin ciprees,"     ","     ",his@pron1%gen spere@n1 ben@v%pt_3 of@prep fin@adj cipresse@n,his@pron1%gen spere@n1 ben@v%pt_3 of@prep fin@adj cipresse@n,
"That bodeth werre, and nothyng pees","That bodeth° werre, and nothing° pees",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 882,,0,0,That bodeth werre and nothyng pees,That bodeth werre and nothing pees,"     ","     ",that@pron boden@v1%pr_3 werre@n1 and@conj no-thing@adv pes@n,that@pron boden@v1%pr_3 werre@n1 and@conj no-thing@adv pes@n,
The heed ful sharpe ygrounde;,    The heed ful sharpe ygrounde;,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 883,,0,0,The heed ful sharpe ygrounde,The heed ful sharpe ygrounde,"    ","    ",the@def_art hed@n1 ful@adv sharpe@adv grinden@v1#adj%ppl,the@def_art hed@n1 ful@adv sharpe@adv grinden@v1#adj%ppl,
His steede was al dappull gray,His steede was al dappel° gray,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 884,,0,0,His steede was al dappull gray,His steede was al dappel gray,"     ","     ",his@pron1%gen stede@n2 ben@v%pt_3 al@adv dappel@adj grei@adj,his@pron1%gen stede@n2 ben@v%pt_3 al@adv dappel@adj grei@adj,
It gooth an ambil in the way,It gooth an ambel° in the way°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 885,,0,0,It gooth an ambil in the way,It gooth an ambel in the way,"      ","      ",hit@pron gon@v%pr_3 a@indef_art amble@n in@prep the@def_art wei@n,hit@pron gon@v%pr_3 a@indef_art amble@n in@prep the@def_art wei@n,
Ful softely and rounde,    Ful softely° and rounde°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 886,,0,0,Ful softely and rounde,Ful softely and rounde,"   ","   ",ful@adv softli@adv and@conj rounde@adv,ful@adv softli@adv and@conj rounde@adv,
In londe.,     In londe.,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 887,,0,0,In londe,In londe," "," ",in@prep lond@n,in@prep lond@n,
"Loo, lordes myne, heere is a fit!","Lo, lordes min, here is a fit!°",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 888,,10,9,Loo lordes myne heere is a fit,Lo lordes min here is a fit,u Su Su Su S u S,S uS u Su S u S,lo@interj lord@n%pl min@pron%gen her@adv ben@v%pr_3 a@indef_art fit@n1,lo@interj lord@n%pl min@pron%gen her@adv ben@v%pr_3 a@indef_art fit@n1,
If ye wol any moore of it,If ye wol° any more of it,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 889,,0,0,If ye wol any moore of it,If ye wol any more of it,"      ","      ",if@conj ye@pron%pl_nom willen@v%pr_pl ani@gram_adj more@n3 of@prep hit@pron,if@conj ye@pron%pl_nom willen@v%pr_pl ani@gram_adj more@n3 of@prep hit@pron,
To telle it wol I fonde.,    To telle it wol I fonde.°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 890,,0,0,To telle it wol I fonde,To telle it wol I fonde,"     ","     ",to@part tellen@v%inf hit@pron willen@v%pr_1 ich@pron%nom fonden@v%inf,to@part tellen@v%inf hit@pron willen@v%pr_1 ich@pron%nom fonden@v%inf,
"Now holde youre mouth, par charitee","Now hold your mouth, par° charitee",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 891,,10,0,Now holde youre mouth par charitee,Now hold your mouth par charitee,u Su Su S u SuS,"     ",nou@adv holden@v1%imp your@pron%pl_gen mouth@n par@prep charite@n,nou@adv holden@v1%imp your@pron%pl_gen mouth@n par@prep charite@n,
Bothe knyght and lady free,"Bothe knight and lady free,°",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 892,,0,0,Bothe knyght and lady free,Bothe knight and lady free,"    ","    ",bothe@num_conj knight@n and@conj ladie@n fre@adj,bothe@num_conj knight@n and@conj ladie@n fre@adj,
And herkneth to my spelle;,    And herkneth to my spelle;°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 893,,0,0,And herkneth to my spelle,And herkneth to my spelle,"    ","    ",and@conj herkenen@v%imp to@prep min@pron%gen spel@n,and@conj herkenen@v%imp to@prep min@pron%gen spel@n,
Of bataille and of chivalry,Of batailles and of chivalry,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 894,DIFF,9,9,Of bataille and of chivalry,Of batailles and of chivalry,S uSu S u SuS,S uSu S u SuS,of@prep bataille@n and@conj of@prep chevalrie@n,of@prep bataille@n%pl and@conj of@prep chevalrie@n,green
And of ladyes love-drury,And of ladies luf-drury°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 895,DIFF,9,0,And of ladyes lovedrury,And of ladies lufdrury,S u SuS uSuS,"   ",and@conj of@prep ladie@n%gen love-druri@n,and@conj of@prep ladie@n%gen love-druri@n,green
Anon I wol yow telle.,    Anon I wol yow telle.,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 896,,0,0,Anon I wol yow telle,Anon I wol yow telle,"    ","    ",an-on@adv ich@pron%nom willen@v%pr_1 you@pron%pl_obj tellen@v%inf,an-on@adv ich@pron%nom willen@v%pr_1 you@pron%pl_obj tellen@v%inf,
Men speken of romances of prys,"Men speke of romances of pris,°",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 897,DIFF,9,0,Men speken of romances of prys,Men speke of romances of pris,S uS u SuS u S,"     ",man@n%pl speken@v%pr_pl of@prep romaunce@n%pl of@prep pris@n1,man@n%pl speken@v%pr_pl of@prep romaunce@n%pl of@prep pris@n1,green
Of Horn child and of Ypotys,Of Horn child and of Ypotis,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 898,,0,0,Of Horn child and of Ypotys,Of Horn child and of Ypotis,"     ","     ",of@prep horn@n1#propn child@n and@conj of@prep ipotis@n#propn,of@prep horn@n1#propn child@n and@conj of@prep ipotis@n#propn,
Of Beves and sir Gy,    Of Bevis and Sir Gy,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 899,,0,0,Of Beves and sir Gy,Of Bevis and Sir Gy,"    ","    ",of@prep beves@n#propn and@conj sire@n#adj guy@n#propn,of@prep beves@n#propn and@conj sire@n#adj guy@n#propn,
Of sir Lybeux and Pleyndamour --,Of Sir Libeux and Pleindamour;,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 900,,0,0,Of sir Lybeux and Pleyndamour,Of Sir Libeux and Pleindamour,"    ","    ",of@prep sire@n#adj libeux@n#propn and@conj pleindamour@n#propn --@dash,of@prep sire@n#adj libeux@n#propn and@conj pleindamour@n#propn --@dash,
"But sir Thopas, he bereth the flour","But Sir Thopas, he bereth the flour°",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 901,,9,9,But sir Thopas he bereth the flour,But Sir Thopas he bereth the flour,S u Su S uS u S,S u Su S uS u S,but@conj sire@n#adj thopas@n#propn he@pron1%nom beren@v1%pr_3 the@def_art flour@n1,but@conj sire@n#adj thopas@n#propn he@pron1%nom beren@v1%pr_3 the@def_art flour@n1,
Of roial chivalry!,    Of royal chivalry.°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 902,,0,0,Of roial chivalry,Of royal chivalry,"  ","  ",of@prep roial@adj chevalrie@n,of@prep roial@adj chevalrie@n,
His goode steede al he bistrood,His goode steede al he bistrood,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 903,,0,0,His goode steede al he bistrood,His goode steede al he bistrood,"     ","     ",his@pron1%gen god@adj stede@n2 al@adv he@pron1%nom bistriden@v%pt_3,his@pron1%gen god@adj stede@n2 al@adv he@pron1%nom bistriden@v%pt_3,
And forth upon his wey he glood,And forth upon his wey he glood°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 904,,0,0,And forth upon his wey he glood,And forth upon his wey he glood,"      ","      ",and@conj forth@adv upon@prep his@pron1%gen wei@n he@pron1%nom gliden@v%pt_3,and@conj forth@adv upon@prep his@pron1%gen wei@n he@pron1%nom gliden@v%pt_3,
As sparcle out of the bronde;,    As sparcle° out of the bronde;°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 905,,0,0,As sparcle out of the bronde,As sparcle out of the bronde,"     ","     ",as@conj sparkle@n oute@adv#prep of@prep the@def_art brand@n,as@conj sparkle@n oute@adv#prep of@prep the@def_art brand@n,
Upon his creest he bar a tour,Upon his crest he bar a tour,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 906,,0,0,Upon his creest he bar a tour,Upon his crest he bar a tour,"      ","      ",upon@prep his@pron1%gen creste@n1 he@pron1%nom beren@v1%pt_3 a@indef_art tour@n1,upon@prep his@pron1%gen creste@n1 he@pron1%nom beren@v1%pt_3 a@indef_art tour@n1,
And therinne stiked a lilie flour --,And therin stiked° a lily-flour,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 907,DIFF,9,9,And therinne stiked a lilie flour,And therin stiked a lilyflour,S uSx uS u Su S,S uS uS u SuS,and@conj ther-inne@adv stiken@v%pt_3 a@indef_art lilie@n#adj flour@n1 --@dash,and@conj ther-inne@adv stiken@v%pt_3 a@indef_art lilie-flour@n,green
God shilde his cors fro shonde!,    God shilde° his cors° fro shonde!°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 908,,0,0,God shilde his cors fro shonde,God shilde his cors fro shonde,"     ","     ",god@n1#propn shelden@v%pr_3 his@pron1%gen cors@n from@prep shond@n1,god@n1#propn shelden@v%pr_3 his@pron1%gen cors@n from@prep shond@n1,
And for he was a knyght auntrous,"And for he was a knight auntrous,°",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 909,,0,0,And for he was a knyght auntrous,And for he was a knight auntrous,"      ","      ",and@conj for@conj he@pron1%nom ben@v%pt_3 a@indef_art knight@n aventurous@adj,and@conj for@conj he@pron1%nom ben@v%pt_3 a@indef_art knight@n aventurous@adj,
He nolde slepen in noon hous,He nolde° slepen in non° hous,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 910,,0,0,He nolde slepen in noon hous,He nolde slepen in non hous,"     ","     ",he@pron1%nom willen@v%pt_3_neg slepen@v%inf in@prep non@gram_adj hous@n,he@pron1%nom willen@v%pt_3_neg slepen@v%inf in@prep non@gram_adj hous@n,
But liggen in his hoode;,    But liggen° in his hoode;°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 911,,0,0,But liggen in his hoode,But liggen in his hoode,"    ","    ",but@conj lien@v1%inf in@prep his@pron1%gen hod@n,but@conj lien@v1%inf in@prep his@pron1%gen hod@n,
His brighte helm was his wonger,"His brighte helm was his wonger,°",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 912,,0,0,His brighte helm was his wonger,His brighte helm was his wonger,"     ","     ",his@pron1%gen bright@adj helm@n ben@v%pt_3 his@pron1%gen wonger@n,his@pron1%gen bright@adj helm@n ben@v%pt_3 his@pron1%gen wonger@n,
And by hym baiteth his dextrer,And by him baiteth° his dextrer°,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 913,,0,0,And by hym baiteth his dextrer,And by him baiteth his dextrer,"     ","     ",and@conj bi@prep him@pron%obj baiten@v%pr_3 his@pron1%gen destrer@n,and@conj bi@prep him@pron%obj baiten@v%pr_3 his@pron1%gen destrer@n,
Of herbes fyne and goode.,    Of herbes fine and goode.,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 914,,0,0,Of herbes fyne and goode,Of herbes fine and goode,"    ","    ",of@prep herbe@n%pl fin@adj and@conj god@adj,of@prep herbe@n%pl fin@adj and@conj god@adj,
Hymself drank water of the well,Himself drank water of the wel,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 915,,0,0,Hymself drank water of the well,Himself drank water of the wel,"     ","     ",him-self@pron drinken@v%pt_3 water@n of@prep the@def_art welle@n,him-self@pron drinken@v%pt_3 water@n of@prep the@def_art welle@n,
As dide the knyght sire Percyvell,As did the knight sir Percivel,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 916,,10,0,As dide the knyght sire Percyvell,As did the knight sir Percivel,u Su S u Su SuS,"     ",as@conj don@v1%pt_3 the@def_art knight@n sire@n#adj percivell@n#propn,as@conj don@v1%pt_3 the@def_art knight@n sire@n#adj percivell@n#propn,
So worly under wede,"    So worly° under wede,°",data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 917,,0,0,So worly under wede,So worly under wede,"   ","   ",so@adv worthli@adj under@prep wede@n,so@adv worthli@adj under@prep wede@n,
Til on a day --,    Til on a day°——,data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 918,,0,0,Til on a day,Til on a day,"   ","   ",til@conj on@prep a@indef_art dai@n --@dash,til@conj on@prep a@indef_art dai@n --@dash,