headword,word,line_number,filename,context,is_elided,is_final,text_type
blind,blynde,Troilus and Criseyde; Book I 202,data/riverside_cats/TC1_riv.cat,O veray fooles nyce and blynde be ye,False,False,RIVERSIDE
proud,proude,Troilus and Criseyde; Book I 225,data/riverside_cats/TC1_riv.cat,So ferde it by this fierse and proude knyght,False,False,RIVERSIDE
wise,wise,Troilus and Criseyde; Book I 233,data/riverside_cats/TC1_riv.cat,Ye wise proude and worthi folkes alle,False,False,RIVERSIDE
bitter,bittre,Troilus and Criseyde; Book I 385,data/riverside_cats/TC1_riv.cat,Yelt bittre fruyt though swete seed be sowe,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book I 385,data/riverside_cats/TC1_riv.cat,Yelt bittre fruyt though swete seed be sowe,False,False,RIVERSIDE
humble,humble,Troilus and Criseyde; Book I 433,data/riverside_cats/TC1_riv.cat,Into hire hond and with ful humble chere,False,False,RIVERSIDE
dere,dere,Troilus and Criseyde; Book I 535,data/riverside_cats/TC1_riv.cat,O mercy dere herte and help me from,False,False,RIVERSIDE
long,longe,Troilus and Criseyde; Book I 718,data/riverside_cats/TC1_riv.cat,As I best kan gon sithen longe while,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book I 810,data/riverside_cats/TC1_riv.cat,What many a man hath love ful deere ybought,False,False,RIVERSIDE
blaunk,blaunche,Troilus and Criseyde; Book I 916,data/riverside_cats/TC1_riv.cat,And som thow seydest hadde a blaunche fevere,False,False,RIVERSIDE
ofte,ofte,Troilus and Criseyde; Book I 920,data/riverside_cats/TC1_riv.cat,And som han feyned ofte tyme and told,False,False,RIVERSIDE
fre,fre,Troilus and Criseyde; Book I 958,data/riverside_cats/TC1_riv.cat,Be lusty fre persevere in thy servyse,False,False,RIVERSIDE
wise,wyse,Troilus and Criseyde; Book I 976,data/riverside_cats/TC1_riv.cat,For this have I herd seyd of wyse lered,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book I 1013,data/riverside_cats/TC1_riv.cat,With sobre chere although his herte pleyde,False,False,RIVERSIDE
ded,dede,Troilus and Criseyde; Book I 1083,data/riverside_cats/TC1_riv.cat,Dede were his japes and his cruelte,False,False,RIVERSIDE
ded,dede,Troilus and Criseyde; Book II 52,data/riverside_cats/TC2_riv.cat,Ben quike agayn that wynter dede made,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book II 122,data/riverside_cats/TC2_riv.cat,Now uncle deere quod she telle it us,False,False,RIVERSIDE
fremed,fremde,Troilus and Criseyde; Book II 248,data/riverside_cats/TC2_riv.cat,Lat be to me youre fremde manere speche,False,False,RIVERSIDE
lef,leve,Troilus and Criseyde; Book II 251,data/riverside_cats/TC2_riv.cat,And seyde Gladly leve nece dere,False,False,RIVERSIDE
wise,wise,Troilus and Criseyde; Book II 317,data/riverside_cats/TC2_riv.cat,The goode wise worthi fresshe and free,False,False,RIVERSIDE
long,longe,Troilus and Criseyde; Book II 507,data/riverside_cats/TC2_riv.cat,This other day naught gon ful longe while,False,False,RIVERSIDE
juste,juste,Troilus and Criseyde; Book II 527,data/riverside_cats/TC2_riv.cat,Ledest the fyn by juste purveiaunce,False,False,RIVERSIDE
dere,dere,Troilus and Criseyde; Book II 591,data/riverside_cats/TC2_riv.cat,O mercy dere nece anon quod he,False,False,RIVERSIDE
noble,noble,Troilus and Criseyde; Book II 647,data/riverside_cats/TC2_riv.cat,That to byholde it was a noble game,False,False,RIVERSIDE
long,longe,Troilus and Criseyde; Book II 722,data/riverside_cats/TC2_riv.cat,And ek I knowe of longe tyme agon,False,False,RIVERSIDE
juste,juste,Troilus and Criseyde; Book II 727,data/riverside_cats/TC2_riv.cat,That he may make avaunt by juste cause,False,False,RIVERSIDE
ofte,ofte,Troilus and Criseyde; Book II 765,data/riverside_cats/TC2_riv.cat,In March that chaungeth ofte tyme his face,False,False,RIVERSIDE
nice,nice,Troilus and Criseyde; Book II 780,data/riverside_cats/TC2_riv.cat,For evere som mystrust or nice strif,False,False,RIVERSIDE
ofte,ofte,Troilus and Criseyde; Book II 792,data/riverside_cats/TC2_riv.cat,How ofte tyme hath it yknowen be,False,False,RIVERSIDE
humble,humble,Troilus and Criseyde; Book II 828,data/riverside_cats/TC2_riv.cat,Ben humble subgit trewe in myn entente,False,False,RIVERSIDE
kinde,kynde,Troilus and Criseyde; Book II 970,data/riverside_cats/TC2_riv.cat,And spreden on hire kynde cours by rowe,False,False,RIVERSIDE
humble,humble,Troilus and Criseyde; Book II 1069,data/riverside_cats/TC2_riv.cat,And in ful humble wise as in his speche,False,False,RIVERSIDE
god,goode,Troilus and Criseyde; Book II 1203,data/riverside_cats/TC2_riv.cat,Now goode nece be it nevere so lite,False,False,RIVERSIDE
nice,nyce,Troilus and Criseyde; Book II 1286,data/riverside_cats/TC2_riv.cat,Lat be youre nyce shame and youre folie,False,False,RIVERSIDE
gret,grete,Troilus and Criseyde; Book II 1403,data/riverside_cats/TC2_riv.cat,Which hadde his lord and grete frend ben ay,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book II 1592,data/riverside_cats/TC2_riv.cat,For which with sobre cheere hire herte lough,False,False,RIVERSIDE
straunge,straunge,Troilus and Criseyde; Book II 1660,data/riverside_cats/TC2_riv.cat,And ek for she is straunge he wol forbere,False,False,RIVERSIDE
softe,softe,Troilus and Criseyde; Book II 1667,data/riverside_cats/TC2_riv.cat,Eleyne in al hire goodly softe wyse,False,False,RIVERSIDE
fair,faire,Troilus and Criseyde; Book II 1670,data/riverside_cats/TC2_riv.cat,Now faire brother beth al hool I preye,False,False,RIVERSIDE
salt,salte,Troilus and Criseyde; Book III 8,data/riverside_cats/TC3_riv.cat,In hevene and helle in erthe and salte see,False,False,RIVERSIDE
grene,grene,Troilus and Criseyde; Book III 10,data/riverside_cats/TC3_riv.cat,As man brid best fissh herbe and grene tree,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 69,data/riverside_cats/TC3_riv.cat,Ye swete herte Allas I may nought rise,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 98,data/riverside_cats/TC3_riv.cat,Was twyes Mercy mercy swete herte,False,False,RIVERSIDE
fresh,fresshe,Troilus and Criseyde; Book III 128,data/riverside_cats/TC3_riv.cat,Quod Troilus O goodly fresshe free,False,False,RIVERSIDE
humble,humble,Troilus and Criseyde; Book III 141,data/riverside_cats/TC3_riv.cat,And I to ben youre verray humble trewe,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 147,data/riverside_cats/TC3_riv.cat,Lo this mene I myn owen swete herte,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 176,data/riverside_cats/TC3_riv.cat,And shortly deere herte and al my knyght,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book III 237,data/riverside_cats/TC3_riv.cat,And gan to speken in a sobre wyse,False,False,RIVERSIDE
god,goode,Troilus and Criseyde; Book III 264,data/riverside_cats/TC3_riv.cat,But goode brother do now as the oughte,False,False,RIVERSIDE
secre,secree,Troilus and Criseyde; Book III 286,data/riverside_cats/TC3_riv.cat,To holden secree swich an heigh matere,False,False,RIVERSIDE
wise,wise,Troilus and Criseyde; Book III 327,data/riverside_cats/TC3_riv.cat,For wel woot I in wise folk that vice,False,False,RIVERSIDE
lef,leve,Troilus and Criseyde; Book III 330,data/riverside_cats/TC3_riv.cat,But now to purpos leve brother deere,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book III 333,data/riverside_cats/TC3_riv.cat,For at thi day thow shalt me trewe fynde,False,False,RIVERSIDE
ded,dede,Troilus and Criseyde; Book III 352,data/riverside_cats/TC3_riv.cat,That han in wynter dede ben and dreye,False,False,RIVERSIDE
god,goode,Troilus and Criseyde; Book III 631,data/riverside_cats/TC3_riv.cat,But goode nece if I myghte evere plese,False,False,RIVERSIDE
muche,muche,Troilus and Criseyde; Book III 638,data/riverside_cats/TC3_riv.cat,Criseyde which that koude as muche good,False,False,RIVERSIDE
huge,huge,Troilus and Criseyde; Book III 656,data/riverside_cats/TC3_riv.cat,And seyde Lord this is an huge rayn,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book III 747,data/riverside_cats/TC3_riv.cat,And Pandarus with a ful sobre cheere,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 774,data/riverside_cats/TC3_riv.cat,And hym hire lief and deere herte calle,False,False,RIVERSIDE
prive,pryve,Troilus and Criseyde; Book III 787,data/riverside_cats/TC3_riv.cat,Is thorugh a goter by a pryve wente,False,False,RIVERSIDE
prime,prime,Troilus and Criseyde; Book III 919,data/riverside_cats/TC3_riv.cat,And ek so like a sooth at prime face,False,False,RIVERSIDE
god,goode,Troilus and Criseyde; Book III 975,data/riverside_cats/TC3_riv.cat,Now doth hym sitte goode nece deere,False,False,RIVERSIDE
gret,grete,Troilus and Criseyde; Book III 992,data/riverside_cats/TC3_riv.cat,Youre grete trouthe and servise every day,False,False,RIVERSIDE
ofte,ofte,Troilus and Criseyde; Book III 1129,data/riverside_cats/TC3_riv.cat,And al foryaf and ofte tyme hym keste,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 1173,data/riverside_cats/TC3_riv.cat,Have mercy swete herte myn Criseyde,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 1183,data/riverside_cats/TC3_riv.cat,Foryeve it me myn owene swete herte,False,False,RIVERSIDE
bitter,bittre,Troilus and Criseyde; Book III 1215,data/riverside_cats/TC3_riv.cat,Ful bittre drynke and for to han gladnesse,False,False,RIVERSIDE
juste,juste,Troilus and Criseyde; Book III 1227,data/riverside_cats/TC3_riv.cat,As she that juste cause hadde hym to triste,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 1278,data/riverside_cats/TC3_riv.cat,Myn herte swete how I yow myght plese,False,False,RIVERSIDE
fresh,fresshe,Troilus and Criseyde; Book III 1296,data/riverside_cats/TC3_riv.cat,For certes fresshe wommanliche wif,False,False,RIVERSIDE
foul,foule,Troilus and Criseyde; Book III 1321,data/riverside_cats/TC3_riv.cat,Awey thow foule daunger and thow feere,False,False,RIVERSIDE
neue,newe,Troilus and Criseyde; Book III 1404,data/riverside_cats/TC3_riv.cat,And fallen in a newe joye anoon,False,False,RIVERSIDE
humble,humble,Troilus and Criseyde; Book III 1487,data/riverside_cats/TC3_riv.cat,That I youre humble servant and youre knyght,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book III 1648,data/riverside_cats/TC3_riv.cat,And seyde Frend as I am trewe knyght,False,False,RIVERSIDE
neue,newe,Troilus and Criseyde; Book III 1654,data/riverside_cats/TC3_riv.cat,But now I feele a newe qualitee,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book IV 405,data/riverside_cats/TC4_riv.cat,Forthi be glad myn owen deere brother,False,False,RIVERSIDE
neue,newe,Troilus and Criseyde; Book IV 416,data/riverside_cats/TC4_riv.cat,And upon newe cas lith newe avys,False,False,RIVERSIDE
lef,leeve,Troilus and Criseyde; Book IV 458,data/riverside_cats/TC4_riv.cat,It lith nat in my power leeve brother,False,False,RIVERSIDE
nice,nyce,Troilus and Criseyde; Book IV 536,data/riverside_cats/TC4_riv.cat,Now is nat this a nyce vanitee,False,False,RIVERSIDE
blak,blake,Troilus and Criseyde; Book IV 779,data/riverside_cats/TC4_riv.cat,Shul blake ben in tokenyng herte swete,False,False,RIVERSIDE
tender,tendre,Troilus and Criseyde; Book IV 795,data/riverside_cats/TC4_riv.cat,How shal youre tendre herte this sustene,False,False,RIVERSIDE
secre,secree,Troilus and Criseyde; Book IV 810,data/riverside_cats/TC4_riv.cat,Unto Criseyde in a ful secree wise,False,False,RIVERSIDE
purpure,purpre,Troilus and Criseyde; Book IV 869,data/riverside_cats/TC4_riv.cat,Aboute hire eyen two a purpre ryng,False,False,RIVERSIDE
lef,leeve,Troilus and Criseyde; Book IV 926,data/riverside_cats/TC4_riv.cat,And nought encresse leeve nece swete,False,False,RIVERSIDE
fre,fre,Troilus and Criseyde; Book IV 971,data/riverside_cats/TC4_riv.cat,But that fre chois is yeven us everychon,False,False,RIVERSIDE
smothe,smothe,Troilus and Criseyde; Book IV 996,data/riverside_cats/TC4_riv.cat,That han hire top ful heighe and smothe yshore,False,False,RIVERSIDE
fre,fre,Troilus and Criseyde; Book IV 1059,data/riverside_cats/TC4_riv.cat,For to destruye oure fre chois every del,False,False,RIVERSIDE
bitter,bittre,Troilus and Criseyde; Book IV 1136,data/riverside_cats/TC4_riv.cat,As bittre weren out of teris kynde,False,False,RIVERSIDE
ofte,ofte,Troilus and Criseyde; Book IV 1161,data/riverside_cats/TC4_riv.cat,But ofte tyme hire colde mowth he kiste,False,False,RIVERSIDE
huge,huge,Troilus and Criseyde; Book IV 1387,data/riverside_cats/TC4_riv.cat,And that shal ben an huge quantite,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book IV 1417,data/riverside_cats/TC4_riv.cat,And that hire herte trewe was and kynde,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book IV 1439,data/riverside_cats/TC4_riv.cat,That of hire heste he myghte hire trewe fynde,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book IV 1449,data/riverside_cats/TC4_riv.cat,Dwelle rather here myn owen swete herte,False,False,RIVERSIDE
humble,humble,Troilus and Criseyde; Book IV 1499,data/riverside_cats/TC4_riv.cat,For which with humble trewe and pitous herte,False,False,RIVERSIDE
bar,bare,Troilus and Criseyde; Book IV 1522,data/riverside_cats/TC4_riv.cat,That though we comen in oure bare sherte,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book V 63,data/riverside_cats/TC5_riv.cat,Whan she forgoth hire owen swete herte,False,False,RIVERSIDE
huge,huge,Troilus and Criseyde; Book V 65,data/riverside_cats/TC5_riv.cat,With hauk on honde and with an huge route,False,False,RIVERSIDE
fresh,fresshe,Troilus and Criseyde; Book V 244,data/riverside_cats/TC5_riv.cat,Shal ben youre fresshe wommanliche face,False,False,RIVERSIDE
pale,pale,Troilus and Criseyde; Book V 275,data/riverside_cats/TC5_riv.cat,Although ful pale ywoxen was the moone,False,False,RIVERSIDE
lef,leve,Troilus and Criseyde; Book V 307,data/riverside_cats/TC5_riv.cat,My swerd myn helm and leve brother deere,False,False,RIVERSIDE
fin,fyne,Troilus and Criseyde; Book V 421,data/riverside_cats/TC5_riv.cat,But syn of fyne force I mot arise,False,False,RIVERSIDE
deinte,deynte,Troilus and Criseyde; Book V 438,data/riverside_cats/TC5_riv.cat,That deynte was al coste it gret richesse,False,False,RIVERSIDE
olde,olde,Troilus and Criseyde; Book V 470,data/riverside_cats/TC5_riv.cat,The lettres ek that she of olde tyme,False,False,RIVERSIDE
lef,leve,Troilus and Criseyde; Book V 477,data/riverside_cats/TC5_riv.cat,And seyde Leve brother Pandarus,False,False,RIVERSIDE
pale,pale,Troilus and Criseyde; Book V 536,data/riverside_cats/TC5_riv.cat,For which with chaunged dedlich pale face,False,False,RIVERSIDE
god,goode,Troilus and Criseyde; Book V 572,data/riverside_cats/TC5_riv.cat,Now goode swete love me wel I preye,False,False,RIVERSIDE
softe,softe,Troilus and Criseyde; Book V 636,data/riverside_cats/TC5_riv.cat,With softe vois he of his lady deere,False,False,RIVERSIDE
pale,pale,Troilus and Criseyde; Book V 708,data/riverside_cats/TC5_riv.cat,Ful pale ywoxen was hire brighte face,False,False,RIVERSIDE
wise,wise,Troilus and Criseyde; Book V 790,data/riverside_cats/TC5_riv.cat,For wise folk in bookes it expresse,False,False,RIVERSIDE
sterne,sterne,Troilus and Criseyde; Book V 801,data/riverside_cats/TC5_riv.cat,With sterne vois and myghty lymes square,False,False,RIVERSIDE
mene,mene,Troilus and Criseyde; Book V 806,data/riverside_cats/TC5_riv.cat,Criseyde mene was of hire stature,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book V 820,data/riverside_cats/TC5_riv.cat,She sobre was ek symple and wys withal,False,False,RIVERSIDE
ethe,ethe,Troilus and Criseyde; Book V 850,data/riverside_cats/TC5_riv.cat,And he was ethe ynough to maken dwelle,False,False,RIVERSIDE
long,longe,Troilus and Criseyde; Book V 851,data/riverside_cats/TC5_riv.cat,And after this withouten longe lette,False,False,RIVERSIDE
wise,wise,Troilus and Criseyde; Book V 904,data/riverside_cats/TC5_riv.cat,What Wene ye youre wise fader wolde,False,False,RIVERSIDE
bright,brighte,Troilus and Criseyde; Book V 1022,data/riverside_cats/TC5_riv.cat,Inwith hire fadres faire brighte tente,False,False,RIVERSIDE
bai,baye,Troilus and Criseyde; Book V 1038,data/riverside_cats/TC5_riv.cat,That she hym yaf the faire baye stede,False,False,RIVERSIDE
neue,newe,Troilus and Criseyde; Book V 1148,data/riverside_cats/TC5_riv.cat,Almoost ywys al newe was my care,False,False,RIVERSIDE
wod,woode,Troilus and Criseyde; Book V 1213,data/riverside_cats/TC5_riv.cat,Which that men clepeth woode jalousie,False,False,RIVERSIDE
feble,feble,Troilus and Criseyde; Book V 1222,data/riverside_cats/TC5_riv.cat,And feble that he walketh by potente,False,False,RIVERSIDE
fast,faste,Troilus and Criseyde; Book V 1235,data/riverside_cats/TC5_riv.cat,That in a forest faste he welk to wepe,False,False,RIVERSIDE
gret,grete,Troilus and Criseyde; Book V 1250,data/riverside_cats/TC5_riv.cat,The blysful goddes thorugh here grete myght,False,False,RIVERSIDE
neue,newe,Troilus and Criseyde; Book V 1255,data/riverside_cats/TC5_riv.cat,What newe lust what beaute what science,False,False,RIVERSIDE
juste,juste,Troilus and Criseyde; Book V 1256,data/riverside_cats/TC5_riv.cat,What wratthe of juste cause have ye to me,False,False,RIVERSIDE
neue,newe,Troilus and Criseyde; Book V 1269,data/riverside_cats/TC5_riv.cat,I fele now so sharp a newe peyne,False,False,RIVERSIDE
noble,noble,Troilus and Criseyde; Book V 1323,data/riverside_cats/TC5_riv.cat,Me recomaunde unto youre noble grace,False,False,RIVERSIDE
long,longe,Troilus and Criseyde; Book V 1325,data/riverside_cats/TC5_riv.cat,As ye wel knowe how longe tyme agon,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book V 1344,data/riverside_cats/TC5_riv.cat,Foryeve it me myn owen swete herte,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book V 1401,data/riverside_cats/TC5_riv.cat,Iwis myne owene deere herte trewe,False,False,RIVERSIDE
fair,faire,Troilus and Criseyde; Book V 1412,data/riverside_cats/TC5_riv.cat,And fareth wel goodly faire fresshe may,False,False,RIVERSIDE
fresh,fresshe,Troilus and Criseyde; Book V 1412,data/riverside_cats/TC5_riv.cat,And fareth wel goodly faire fresshe may,False,False,RIVERSIDE
wilde,wilde,Sir Thopas 736,data/riverside_cats/Thop_riv.cat,He koude hunte at wilde deer,False,False,RIVERSIDE
wilde,wilde,Sir Thopas 755,data/riverside_cats/Thop_riv.cat,Therinne is many a wilde best,False,False,RIVERSIDE
prive,pryve,Sir Thopas 801,data/riverside_cats/Thop_riv.cat,That he foond in a pryve woon,False,False,RIVERSIDE
ouen,owene,The Wife of Bath's Prologue 68,data/riverside_cats/WBPro_riv.cat,He putte it in oure owene juggement,False,False,RIVERSIDE
propre,propre,The Wife of Bath's Prologue 103,data/riverside_cats/WBPro_riv.cat,And everich hath of God a propre yifte,False,False,RIVERSIDE
noble,noble,The Wife of Bath's Prologue 165,data/riverside_cats/WBPro_riv.cat,Ye been a noble prechour in this cas,False,False,RIVERSIDE
olde,olde,The Wife of Bath's Prologue 235,data/riverside_cats/WBPro_riv.cat,Sire olde kaynard is this thyn array,False,False,RIVERSIDE
olde,olde,The Wife of Bath's Prologue 242,data/riverside_cats/WBPro_riv.cat,Sire olde lecchour lat thy japes be,False,False,RIVERSIDE
povre,povre,The Wife of Bath's Prologue 249,data/riverside_cats/WBPro_riv.cat,To wedde a povre womman for costage,False,False,RIVERSIDE
olde,olde,The Wife of Bath's Prologue 291,data/riverside_cats/WBPro_riv.cat,Til they be wedded olde dotard shrewe,False,False,RIVERSIDE
fair,faire,The Wife of Bath's Prologue 296,data/riverside_cats/WBPro_riv.cat,And clepe me faire dame in every place,False,False,RIVERSIDE
treu,trewe,The Wife of Bath's Prologue 320,data/riverside_cats/WBPro_riv.cat,I knowe yow for a trewe wyf dame Alys,False,False,RIVERSIDE
olde,olde,The Wife of Bath's Prologue 331,data/riverside_cats/WBPro_riv.cat,For certeyn olde dotard by youre leve,False,False,RIVERSIDE
wilde,wilde,The Wife of Bath's Prologue 373,data/riverside_cats/WBPro_riv.cat,Thou liknest it also to wilde fyr,False,False,RIVERSIDE
swete,sweete,The Wife of Bath's Prologue 385,data/riverside_cats/WBPro_riv.cat,Ful giltelees by Goddes sweete pyne,False,False,RIVERSIDE
god,goode,The Wife of Bath's Prologue 431,data/riverside_cats/WBPro_riv.cat,Thanne wolde I seye Goode lief taak keep,False,False,RIVERSIDE
swete,sweete,The Wife of Bath's Prologue 435,data/riverside_cats/WBPro_riv.cat,And han a sweete spiced conscience,False,False,RIVERSIDE
ouen,owene,The Wife of Bath's Prologue 449,data/riverside_cats/WBPro_riv.cat,But I wol kepe it for youre owene tooth,False,False,RIVERSIDE
swete,sweete,The Wife of Bath's Prologue 459,data/riverside_cats/WBPro_riv.cat,Whan I had dronke a draughte of sweete wyn,False,False,RIVERSIDE
queinte,queynte,The Wife of Bath's Prologue 516,data/riverside_cats/WBPro_riv.cat,In this matere a queynte fantasye,False,False,RIVERSIDE
dere,deere,The Wife of Bath's Prologue 522,data/riverside_cats/WBPro_riv.cat,Greet prees at market maketh deere ware,False,False,RIVERSIDE
prive,privee,The Wife of Bath's Prologue 620,data/riverside_cats/WBPro_riv.cat,And also in another privee place,False,False,RIVERSIDE
povre,poore,The Wife of Bath's Prologue 626,data/riverside_cats/WBPro_riv.cat,How poore he was ne eek of what degree,False,False,RIVERSIDE
olde,olde,The Wife of Bath's Prologue 642,data/riverside_cats/WBPro_riv.cat,And me of olde Romayn geestes teche,False,False,RIVERSIDE
fals,false,The Wife of Bath's Prologue 800,data/riverside_cats/WBPro_riv.cat,O hastow slayn me false theef I seyde,False,False,RIVERSIDE
dere,deere,The Wife of Bath's Prologue 804,data/riverside_cats/WBPro_riv.cat,And seyde Deere suster Alisoun,False,False,RIVERSIDE
treu,trewe,The Wife of Bath's Prologue 819,data/riverside_cats/WBPro_riv.cat,And that he seyde Myn owene trewe wyf,False,False,RIVERSIDE
grene,grene,The Wife of Bath's Tale 861,data/riverside_cats/WBT_riv.cat,Daunced ful ofte in many a grene mede,False,False,RIVERSIDE
olde,olde,The Wife of Bath's Tale 1004,data/riverside_cats/WBT_riv.cat,Thise olde folk kan muchel thyng quod she,False,False,RIVERSIDE
noble,noble,The Wife of Bath's Tale 1026,data/riverside_cats/WBT_riv.cat,Ful many a noble wyf and many a mayde,False,False,RIVERSIDE
neue,newe,The Wife of Bath's Tale 1060,data/riverside_cats/WBT_riv.cat,For Goddes love as chees a newe requeste,False,False,RIVERSIDE
muche,muche,The Wife of Bath's Tale 1079,data/riverside_cats/WBT_riv.cat,Ther nas but hevynesse and muche sorwe,False,False,RIVERSIDE
straunge,strange,The Wife of Bath's Tale 1161,data/riverside_cats/WBT_riv.cat,Which is a strange thyng to thy persone,False,False,RIVERSIDE
lef,leeve,The Wife of Bath's Tale 1171,data/riverside_cats/WBT_riv.cat,And therfore leeve housbonde I thus conclude,False,False,RIVERSIDE
povre,povre,The Wife of Bath's Tale 1187,data/riverside_cats/WBT_riv.cat,He that coveiteth is a povre wight,False,False,RIVERSIDE
treu,trewe,The Wife of Bath's Tale 1221,data/riverside_cats/WBT_riv.cat,And be to yow a trewe humble wyf,False,False,RIVERSIDE
humble,humble,The Wife of Bath's Tale 1221,data/riverside_cats/WBT_riv.cat,And be to yow a trewe humble wyf,False,False,RIVERSIDE
wise,wise,The Wife of Bath's Tale 1231,data/riverside_cats/WBT_riv.cat,I put me in youre wise governance,False,False,RIVERSIDE
